id,title,title_en,title_jp,source,members,score,format,episodes,season,year,starting_at,airing_day,studio,official_site,twitter_username
35696,Konigiri-kun,,こにぎりくん,Original,431,,TV Special,,,,2015-02-20T00:00:00+00:00,,,http://www.nhk.or.jp/anime/petit/program.html?prg=konigiri,
57600,Cherry Mahou Mini Gekijou,,チェリまほミニ劇場,Manga,427,,ONA,,,,2023-12-22T00:00:00+00:00,,AQUA ARIS,,
51532,Nitian Xie Shen 2nd Season,Against The Gods 2,逆天邪神 第2季,Web novel,427,,ONA,118.0,,,2021-02-05T00:00:00+00:00,,,http://www.jklchem.com/play/7896.html,
29421,Liv & Bell,Liv & Bell,リヴ＆ベル,Unknown,417,,TV Special,,,,2013-02-15T00:00:00+00:00,,,http://www9.nhk.or.jp/anime/petit/livbell.html,
56787,Shaonian Ge Xing: Haiwai Xianshan Pian,,少年歌行 海外仙山篇,Novel,412,,ONA,,,,2023-10-25T00:00:00+00:00,,CG Year,https://www.bilibili.com/bangumi/media/md20328226,
35372,Otoppe,,オトッペ,Original,409,,TV,,spring,2017.0,2017-04-03T00:00:00+00:00,Mondays,,https://www.nhk.or.jp/otoppe/,
34845,Ponkotsu Quest Specials,,ポンコツクエスト 特別編,Original,406,,ONA,,,,2014-03-13T00:00:00+00:00,,Pie in the sky,http://www.vap.co.jp/ponque/,
37850,Elleair x Kamiusagi Rope,,エリエール×紙兎ロペ,Original,401,,ONA,,,,2018-01-03T00:00:00+00:00,,,http://www.elleair.jp/elleair/mop/,
56157,Xi Xing Ji: Nian Fan,The Westward 5th Season,西行纪 年番,Manga,396,,ONA,52.0,,,2023-08-02T00:00:00+00:00,,BYMENT,https://m.v.qq.com/x/m/play?cid=mzc00200ekm0uc8,
34847,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,,ポンコツクエスト～魔王と派遣の魔物たち～,Original,385,,Special,,,,2015-12-23T00:00:00+00:00,,,http://www.vap.co.jp/ponque/blu_ray/index.html,
35698,Oidon to,,おいどんと,Original,381,,TV Special,,,,2015-12-02T00:00:00+00:00,,,http://www.nhk.or.jp/anime/petit/program.html?prg=oidon,
56677,Saekomdalkom Catch! Tiniping,,새콤달콤 캐치! 티니핑,Original,379,,TV,26.0,fall,2023.0,2023-09-22T00:00:00+00:00,,SAMG Entertainment,,
24773,Norasco,,野良スコ,Original,379,,ONA,,,,2013-10-11T00:00:00+00:00,,Kachidoki Studio,http://norasco.jp/,
35695,Keito no Yousei: Knit to Wool,,けいとのようせいニットとウール,Original,379,,TV Special,,,,2015-08-24T00:00:00+00:00,,,https://www6.nhk.or.jp/anime/topics/detail.html?i=10007,
57865,Taigu Xing Shen Jue,The Secrets of Star Divine Arts,太古星神诀,Web novel,376,,ONA,40.0,,,2024-01-25T00:00:00+00:00,,Ruo Hong Culture,https://v.youku.com/v_show/id_XNjAzNTczNTU5Mg,
35312,Kamiusagi Rope x TOHO Cinemas (Movies),,紙兎ロペ TOHOシネマズ,Original,374,,Movie,,,,2014-01-11T00:00:00+00:00,,,https://kamiusagi.jp/,
35311,Kamiusagi Rope x TOHO Cinemas,,紙兎ロペ TOHOシネマズ,Original,373,,ONA,,,,2009-11-05T00:00:00+00:00,,,,
34990,Unicorn no Kyupi,,ユニコーンのキュピ,Original,369,,TV Special,,,,2017-03-20T00:00:00+00:00,,qmotri,https://www.nhk.jp/p/petit/ts/5W3G371NR7/episode/te/N78X2PQ9Z7/,
58351,Chibi Godzilla no Gyakushuu 2nd Season,Chibi Godzilla Raids Again Season 2,ちびゴジラの逆襲,Original,367,,TV,,spring,2024.0,2024-04-03T00:00:00+00:00,Wednesdays,Pie in the sky,https://godzilla.store/chibigodzilla/,chibigodzi
38099,Pakkororin,Pakkororin,パッコロリン,Original,362,,TV,,spring,2011.0,2011-03-28T00:00:00+00:00,,,http://www.nhk.or.jp/kids/program/pakkororin.html,
34205,GJ8man,GJ8man,GJ8マン,Unknown,357,,ONA,,,,2016-10-08T00:00:00+00:00,,,http://gj8man.com/,
58057,Dubu Wangu 2nd Season,Glorious Revenge of Ye Feng Season 2,独步万古 第二季,Web novel,356,,ONA,156.0,,,2024-02-09T00:00:00+00:00,,Suoyi Technology,https://v.youku.com/v_show/id_XNjAyNTQxMjU0OA==.html?,
40768,Gaina Tamager,,ガイナタマガー,Original,351,,ONA,13.0,,,2019-12-25T00:00:00+00:00,,Yonago Gainax,http://yonago-gainax.co.jp/,
37678,Aware! Meisaku-kun: Short Douga,,あはれ！名作くん ショート動画,Original,345,,ONA,,,,2018-04-04T00:00:00+00:00,,Pie in the sky,http://meisakukun.com/,
57594,Dan Dao Zhizun,Alchemy Supreme,丹道至尊,Unknown,340,,ONA,,,,2023-12-22T00:00:00+00:00,,Ruo Hong Culture,https://www.iqiyi.com/a_2b49jh3chrt.html,
57877,Sheng Zu,Lord of All Lords,圣祖,Web novel,339,,ONA,26.0,,,2024-01-23T00:00:00+00:00,,,https://v.youku.com/v_show/id_XNjM0ODA0NjMzNg,
30154,Kamiusagi Rope (ONA),,紙兎ロペ,Original,338,,ONA,,,,2013-07-15T00:00:00+00:00,,,http://giftmovie.jp/pc/,
38451,Reizouko no Tsukenosuke!,,れいぞうこのつけのすけ！,Original,334,,TV,,fall,2018.0,2018-10-01T00:00:00+00:00,Mondays,,http://www.ohast.jp/info/181001.php,
41458,Origami Ninja Koyankinte,,おりがみにんじゃ コーヤン＠きんてれ,Unknown,329,,TV,,spring,2020.0,2020-04-07T00:00:00+00:00,Tuesdays,Directions,https://www.tv-tokyo.co.jp/anime/kinder/intro/sakuhin21/,
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,,あはれ！名作くん DVD巻発売決定！,Original,326,,ONA,,,,2017-05-05T00:00:00+00:00,,Pie in the sky,http://meisakukun.com/,
57226,Jiu Tian Xuan Di Jue 5th Season,The Success Of Empyrean Xuan Emperor 5th Season,九天玄帝诀 第五季,Original,323,,ONA,,,,2023-11-20T00:00:00+00:00,,Ruo Hong Culture,https://list.youku.com/show/id_efcf7daa538f412e803d.html,
40393,Taka no Tsumedan no Ike! ODAman,,鷹の爪団の 行け！ＯＤＡマン,Original,319,,ONA,,,,2018-09-20T00:00:00+00:00,,,https://www.mofa.go.jp/mofaj/gaiko/oda/press/event/page22_001008.html,
50388,Taiko no Tatsujin Anime Ba-Jon!,,太鼓の達人 アニメば～じょん！,Game,303,,ONA,,,,2021-11-16T00:00:00+00:00,,,,
38097,Hatachi no Ryouma with Kurofune-kun!,,ハタチの龍馬 with クロフネくん！,Original,299,,ONA,,,,2018-08-01T00:00:00+00:00,,DLE,https://shinagawa-kanko.or.jp/featured/20ryoma/,
36543,GJ8man Soushuuhen,"GJ8man ""Highlights""",GJ8マン『総集編』,Original,295,,ONA,,,,2017-10-08T00:00:00+00:00,,,http://gj8man.com/,
52076,Akikan no Tuna,,空き缶のツナ,Original,294,,TV Special,,,,2022-01-17T00:00:00+00:00,,dwarf,https://dw-f.jp/index.html?target=141,
52553,Pokemon Peaceful Place,,ポケピース,Game,292,,ONA,,,,2022-07-29T00:00:00+00:00,,,https://www.pokemon.jp/special/pokepeace/,
32799,Tokio Heidi: Mainichi no Kodomo Uta,,東京ハイジ まいにちのこどもうた,Music,291,,ONA,,,,2011-04-06T00:00:00+00:00,,,,
56773,Wan Jie Zhizun 2nd Season,,万界至尊 第二季,Unknown,288,,ONA,,,,2023-09-28T00:00:00+00:00,,Ruo Hong Culture,https://www.iqiyi.com/a_1whukzj7hip.html,
36700,Yumearu Ugoku Ehon,,ゆめある動く絵本,Other,288,,ONA,,,,2015-03-19T00:00:00+00:00,,,http://www.yumearu-ehon.com,
57314,Qian Xing Ji You PVs,Myriad Celestia Trailers,千星纪游PVs,Game,285,,PV,,,,2023-05-03T00:00:00+00:00,,,,
37343,Working Boys,,ワーキングボーシーズ,Original,283,,TV Special,,,,2018-02-15T00:00:00+00:00,,,http://www.nhk.or.jp/anime/petit/program.html?prg=boushies,
56853,I.Cinnamoroll Animation,,I.CINNAMOROLL Animation,Original,280,,ONA,,,,2023-10-05T00:00:00+00:00,,J.C.Staff,https://i-cinnamoroll.sanrio.co.jp/,
34092,Norasco (Movie),,野良スコ,Original,280,,Movie,,,,2016-09-17T00:00:00+00:00,,Kachidoki Studio,http://www.shitacome.jp/2016/program/program_norasco.html,
35962,Papan Ga Panda!,Papan Ga Panda!,パパンがパンダ！,Original,278,,TV,,,,2012-01-01T00:00:00+00:00,,happyproject,https://www.kids-station.com/minisite/papangapanda/,
58447,Shibuya♡Hachi,,SHIBUYA♡HACHI,Other,276,,TV,,spring,2024.0,2024-04-06T00:00:00+00:00,Saturdays,Nippon Animation,https://www.tv-tokyo.co.jp/anime/shibuya-hachi/,
55572,Moffun to Issho,,,Original,271,,ONA,,,,2023-06-04T00:00:00+00:00,,,https://www.super-sentai-friends.com/topics/121mofu/,
52257,Wo Cong Zhu Tian Wan Jie Guilai,I Return from the Heaven and Worlds,我从诸天万界归来,Web manga,269,,ONA,,,,2021-01-01T00:00:00+00:00,,,https://dianyi.ng/show-7DlSCS.html,
56903,MyGO!!!!! Member no Nichijou,,MyGO!!!!!メンバーの日常,Mixed media,268,,ONA,,,,2022-08-24T00:00:00+00:00,,Studio Moriken,,
55351,Azur Lane CMs,,アズールレーン,Game,260,,CM,,,,2020-04-17T00:00:00+00:00,,Madhouse/ Trigger/ Yostar Pictures,https://www.azurlane.jp/,
54871,Shin Nippon History,,新ニッポンヒストリー,Original,260,,TV,,winter,2020.0,2020-01-06T00:00:00+00:00,Mondays,,https://new-japanese-history.com,
56986,Riseman,,라이즈맨,Original,259,,TV,26.0,fall,2023.0,2023-10-18T00:00:00+00:00,,,,
49598,Rich Keikan Cash!,,リッチ警官 キャッシュ!,Manga,257,,ONA,,,,2021-10-01T00:00:00+00:00,,,,
53408,I Love Me 2nd Season,,アイラブみー,Original,256,,TV,,fall,2022.0,2022-10-23T00:00:00+00:00,,Oddjob,https://www.nhk.jp/p/iloveme/ts/YNY4LQ6174,
58325,Xiao Lu He Xiao Lan 5th Season,Beryl and Sapphire 5th Season,小绿和小蓝 第五季,Web manga,255,,ONA,,,,2024-03-13T00:00:00+00:00,,,https://www.bilibili.com/bangumi/media/md21176738,
57538,Sai-Kyo-Oh! Zukan: The Ultimate Battles,,最強王図鑑 ～The Ultimate Battles～,Book,250,,TV,,winter,2024.0,2024-01-06T00:00:00+00:00,Saturdays,OLM Digital,https://saikyooh.gakken.jp/anime/,
36613,Biju Tune!,Biju Tune!,びじゅチューン！,Original,246,,Music,,,,2013-08-11T00:00:00+00:00,,,http://www.nhk.or.jp/bijutune/,
38926,Koeda-chan,Koeda-chan,こえだちゃん,Other,226,,ONA,,,,2018-11-16T00:00:00+00:00,,,https://www.takaratomy.co.jp/products/koedachan/story/animation.html,
41546,Ninja Box 3rd Season,,ニンジャボックス シーズン３,Game,220,,ONA,,,,2020-03-26T00:00:00+00:00,,,https://ninjabox.bn-ent.net/,
57906,Jian Xian Zai Ci 2nd Season,,剑仙在此 第2季,Web manga,218,,ONA,,,,2024-01-27T00:00:00+00:00,,Xing Yi Kai Chen,https://www.iqiyi.com/v_1koc7phegug.html?vfrm=pcw_album_auto,
38928,Koeda-chan CMs,,こえだちゃん CMs,Other,216,,CM,,,,2014-07-28T00:00:00+00:00,,,https://www.takaratomy.co.jp/products/koedachan/story/cm.html,
51682,Tomica Heroes Jobraver: Tokusou Gattai Robo,,トミカヒーローズ ジョブレイバー 特装合体ロボ,Other,215,,ONA,,,,2022-04-22T00:00:00+00:00,,Infinity Vision,https://www.takaratomy.co.jp/products/tomica/jobraver/anime/,
38927,Koeda-chan Ohanashi,Koeda-chan Story,こえだちゃん おはなし,Other,213,,ONA,,,,2014-07-28T00:00:00+00:00,,,https://www.takaratomy.co.jp/products/koedachan/story/,
52066,Recola,,リコラ,Original,210,,TV Special,,,,2020-09-28T00:00:00+00:00,,,,
41100,Keshikko,Keshiko,ケシっこ,Original,210,,ONA,,,,2019-01-07T00:00:00+00:00,,,http://crux.jp/character/ksk.html,
51563,Lian Ti Shi Wan Ceng: Wo Yang De Gou Dou Shi Dadi,"100,000 Levels of Body Refining",炼体十万层：我养的狗都是大帝,Manga,207,,ONA,200.0,,,2021-09-15T00:00:00+00:00,,,https://www.iqiyi.com/a_13ixy7j9nhd.html,
45677,Yichan Xiao Heshang,,一禅小和尚,Original,204,,ONA,,,,2016-12-15T00:00:00+00:00,,,https://www.iqiyi.com/v_19rra5g6o0.html,
51210,Long Wang Dian 2nd Season,Temple of Dragon King 2nd Season,龙王殿 第二季,Web manga,202,,ONA,75.0,,,2022-01-01T00:00:00+00:00,,,https://v.qq.com/detail/m/mzc00200i3yzasb.html,
52610,Asi Yu Xiao Liangdang,,阿巳与小铃铛,Original,200,,ONA,,,,2020-07-22T00:00:00+00:00,,,https://v.qq.com/detail/t/mzc00200bznlvdt.html,
54065,Xiao Li yu Hupo,Xiao Li and Hupo,小鲤与琥珀,Unknown,199,,ONA,,,,2021-09-01T00:00:00+00:00,,,,
58563,Natsu ga Owaru made: Natsu no Owari The Animation,,夏が終わるまで 夏の終わり The Animation,Manga,186,,OVA,2.0,,,2024-06-28T00:00:00+00:00,,,https://showten.info/products/anime/stap034.html,
58297,Yumiui Sepodeul,Yumi's Cells The Movie,유미의 세포들,Manga,184,,Movie,1.0,,,2024-04-02T00:00:00+00:00,,,,
56484,Cabeon,,카비온,Original,184,,TV,,fall,2023.0,2023-09-02T00:00:00+00:00,,,https://www.cabeon.co.kr/,
58564,Sexfriend no Senpai The Animation,,セフレのセンパイ THE ANIMATION,Manga,181,,OVA,2.0,,,2024-06-28T00:00:00+00:00,,Shion,https://www.pinkpineapple.co.jp/detail.php?cid=4&did=2468,
52227,iichiko Story,iichiko Story,iichiko story,Other,179,,Special,,,,2021-06-24T00:00:00+00:00,,DR Movie/ Chiptune,https://youtu.be/CYeAdB-kgxI,
57357,Shuwawan!,,しゅわわん!,Original,172,,TV,,spring,2023.0,2023-03-22T00:00:00+00:00,,KOO-KI,https://www.nhk.jp/p/shuwawan,
53830,Poporisu & Friends,,ぽぽりす＆フレンズ,Original,171,,TV Special,,,,2021-12-24T00:00:00+00:00,,Studio A. Craft,,
52100,Haru ni Nattara Koguma no Yugo Monogatari,"When Spring Comes The Story of Yugo, A little Bear.",春になったら こぐまのユーゴ物語,Unknown,169,,ONA,,,,2020-05-29T00:00:00+00:00,,,https://www.tomoyasu.net/blank-1-rvh46,
57878,Shenlong Xing Zhu,,神龙星主,Web manga,168,,ONA,,,,2024-01-20T00:00:00+00:00,,Ruo Hong Culture,https://www.iqiyi.com/v_1t0e5y1xfko.html,
57657,Xian Yu Ge 2nd Season,Salted Fish 2nd Season,咸鱼哥 第二季,Original,168,,ONA,,,,2024-02-15T00:00:00+00:00,,,,
58068,Wo Kao Chongzhi Dang Wudi 2nd Season,Make Money To Be King 2nd Season,我靠充值当武帝 第二季,Unknown,167,,ONA,30.0,,,2024-02-24T00:00:00+00:00,,Suoyi Technology,https://v.qq.com/x/cover/mzc00200052vonh/s0048ge0n5y.html,
56993,Nandemo Bakukai! Koyori-chan,Solved with a Bang! Koyori-chan,なんでも爆解！こよりチャン,Other,167,,ONA,,,,2023-08-17T00:00:00+00:00,,,,
54558,Spicy Candy,,スパイシーキャンディ,Original,162,,ONA,,,,2022-12-03T00:00:00+00:00,,Fever Creations,https://www.spicycandy.net,
54919,Otaku-chans,,おたくちゃんズ,Original,161,,ONA,80.0,,,2023-03-16T00:00:00+00:00,,,https://www.fami-geki.com/otakuchanzu/,
48101,Wo Shi Bu Bai Chi,,我是不白吃,Original,160,,ONA,,,,2019-07-31T00:00:00+00:00,,,,
57836,Yun Zhongju San Zi,The Mirage House in the Clouds,云中居三子,Other,153,,ONA,26.0,,,2024-01-17T00:00:00+00:00,,Escape Velocity Animation,https://www.iqiyi.com/v_19rydr8ez4.html,
57744,Magical Fang,,매지컬 팡,Web manga,152,,TV,,winter,2024.0,2024-01-06T00:00:00+00:00,,,https://program.kbs.co.kr/1tv/culture/magicalpang/pc/index.html,
56622,Yankee Hamster Season 4,Delinquent Hamsters Season 4,ヤンキーハムスター シーズン４,Original,152,,ONA,,,,2023-10-06T00:00:00+00:00,,Piso Studio,https://pisostudio.com/delinquent,
58602,YouTuNya 2nd Season,,ユーチューニャー 第2期,Original,147,,TV,,spring,2024.0,2024-04-02T00:00:00+00:00,Tuesdays,Lesprit,https://youtunya.com,
56481,Dino Powers 2,,다이노파워즈 2,Original,147,,TV,26.0,summer,2023.0,2023-07-20T00:00:00+00:00,,,https://program.kbs.co.kr/1tv/culture/dinopowers/pc/index.html,
58494,Yin Shizong Men Zhang Jiao,,隐世宗门掌教,Original,145,,ONA,,,,2024-03-23T00:00:00+00:00,,,https://www.iqiyi.com/v_cwqezivqlc.html,
57131,Choeganggyeongchal Miniforce,,최강경찰 미니특공대,Original,143,,TV,,fall,2023.0,2023-11-28T00:00:00+00:00,,SAMG Entertainment,,
42812,Black Channel,,ブラックチャンネル,Manga,143,,ONA,,,,2020-08-31T00:00:00+00:00,,,,
47572,Huang Doujun,Huang Doujun,黄逗菌,Original,141,,ONA,,,,2021-01-22T00:00:00+00:00,,,,
57532,Sakigake!! Reiwa no Danjuku,,魁!!令和の男塾,Other,140,,ONA,,,,2023-12-18T00:00:00+00:00,,DLE,,
54667,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,,むかしばなしのおへや　〜伝えたい日本昔話〜,Other,136,,TV,,summer,2020.0,2020-06-14T00:00:00+00:00,,Oddjob,https://www.fujipan.co.jp/ohanashi,
56560,Shenqi Tushu Guan,,神奇图书馆,Original,134,,TV,,summer,2023.0,2023-08-25T00:00:00+00:00,,,https://v.qq.com/x/cover/mzc00200sr7lw0i.html,
57882,Gasonshi!!: Esper Shoujo to Ninja no Abiko Monogatari,,がそんし！！～エスパー少女と忍者の我孫子物語～,Original,131,,ONA,,,,2023-12-02T00:00:00+00:00,,,https://gasonshi.dekimachi.com/,
58295,Bai Jia Jue Zhi: Jianghu Gui Shi Lu,,百家诀之江湖诡事录,Web novel,130,,ONA,16.0,,,2024-03-03T00:00:00+00:00,,,https://www.iqiyi.com/a_1rloz8d8kj9.html,
56623,Nui Story,,ぬいストーリー,Original,129,,ONA,,,,2023-10-07T00:00:00+00:00,,Piso Studio,https://pisostudio.com,
53020,Kikenshingou Goddess,,危険信号ゴッデス,Original,128,,ONA,,,,2019-02-21T00:00:00+00:00,,Angle,http://angle-llc.co.jp/all/goddess.html,
43696,Bad Mood,,BAD MOOD,Unknown,127,,ONA,,,,2020-10-20T00:00:00+00:00,,,https://badmood.inc/,
50249,Leer he Guoguo,Leer and Guoguo,乐儿和果果,Original,126,,ONA,,,,2021-01-01T00:00:00+00:00,,,https://so.youku.com/search_video/q_乐儿和果果?searchfrom=1,
58493,San Xiuzhi Wang,,散修之王,Original,123,,ONA,,,,2024-04-01T00:00:00+00:00,,,https://v.qq.com/x/cover/mzc002005w509ht/z004668jt5h.html,
57106,Hello Carbot Season 14,,헬로 카봇 시즌14,Original,121,,TV,,fall,2023.0,2023-11-05T00:00:00+00:00,,,https://programs.sbs.co.kr/culture/carbot7/main,
57218,Geomeongsupeul Jikyeola! Birdy Friends,,거멍숲을 지켜라! 버디프렌즈,Original,120,,TV,26.0,fall,2023.0,2023-11-23T00:00:00+00:00,,,https://birdyfriends.com/,
47787,Kaixin Chui Chui,,开心锤锤,Original,120,,ONA,,,,2015-01-01T00:00:00+00:00,,,https://v.sogou.com/series/mnqxe5dpn5xf6nrxhe3dknyjx6vnbrfuxc2lq.html,
58603,Ageo to Tim,,あげおとティム,Web manga,110,,TV,,spring,2024.0,2024-04-02T00:00:00+00:00,Tuesdays,Shogakukan-Shueisha Productions,https://ageototim.com,
56942,Time Slip Shima Kousaku,,タイムスリップ島耕作,Other,108,,ONA,,,,2023-07-21T00:00:00+00:00,,DLE,,
48251,Ppyojogppyojog Pokeugajog,The Forks with Spiky Hands,뾰족뾰족 포크가족,Web manga,106,,ONA,,,,2016-01-01T00:00:00+00:00,,,,
54059,Spookiz 4th Season,,스푸키즈 시즌4,Original,105,,ONA,,,,2020-02-22T00:00:00+00:00,,Keyring,https://blog.naver.com/spookiz,
54361,Umi no Mukashibanashi,,うみのむかしばなし,Original,104,,Movie,,,,2019-02-02T00:00:00+00:00,,,https://uminominwa.jp,
47599,Xiangchang Paidui,,香肠派对,Game,103,,ONA,,,,2018-03-15T00:00:00+00:00,,,https://www.iqiyi.com/a_19rrgzc5gt.html,
58463,Kumarba,,クマーバ,Other,102,,TV,,spring,2024.0,2024-04-06T00:00:00+00:00,,Creative House Pocket,https://kumarba.com/pages/tv-anime,kumarbakids
54071,Spookiz Specials,,스푸키즈,Original,102,,ONA,,,,2014-10-20T00:00:00+00:00,,Keyring,https://blog.naver.com/spookiz,
58376,Xiong Chumo: Xiao Xiao Shijie,,熊出没之小小世界,Original,97,,TV,52.0,spring,2024.0,2024-03-08T00:00:00+00:00,,,,
58379,Larva in Mars,,라바 인 마스,Original,95,,TV,,winter,2024.0,2024-01-13T00:00:00+00:00,,,,
58490,Shen Zhiyi Jiao,Super Xiang,神之一脚,Manga,94,,ONA,,,,2024-04-08T00:00:00+00:00,,,https://www.bilibili.com/bangumi/media/md21083334,
55045,Himawari Girls Mini Anime,,HIMAWARIガールズ ミニアニメ,Original,92,,ONA,,,,2020-12-28T00:00:00+00:00,,,https://www.youtube.com/@himawari-ch,
54873,Takoru TV,,たこるTV,Original,89,,TV,,,,2002-01-01T00:00:00+00:00,,,https://www.tv-osaka.co.jp/ip4/takoruworld/tv,
54129,Mouse Doubutsuen,,マウスどうぶつえん,Original,89,,Movie,,,,2016-08-29T00:00:00+00:00,,Pollyanna Graphics,https://mausu.net/shop/original-anime,
57078,Gei wo Lai ge Xiao Huli,,给我来个小狐狸,Manga,86,,ONA,,,,2023-09-29T00:00:00+00:00,,,,
54783,Kodomo datta Tsurai yo,KodoTsura,こどもだってつらいよ,Original,86,,ONA,,,,2019-07-02T00:00:00+00:00,,Kate Arrow,https://spicyboy.net/kodotsura,
56107,Kaijuu Sekai Seifuku,,かいじゅうせかいせいふく,Web manga,85,,ONA,,,,2020-04-02T00:00:00+00:00,,,,
55394,Jongtama CMs,,雀魂,Game,83,,CM,,,,2020-06-22T00:00:00+00:00,,SILVER LINK./ Yostar Pictures,https://mahjongsoul.com/,
56156,Matatabi Movie Labo,,マタタビムービーラボ,Original,83,,ONA,,,,2020-08-01T00:00:00+00:00,,,,
57464,Zhu Zhu Xia Da Dianying: Xingji Xingdong,,猪猪侠大电影·星际行动,Original,81,,Movie,1.0,,,2024-05-01T00:00:00+00:00,,,,
56118,VSPO! PVs,,ぶいすぽっ!,Original,67,,PV,,,,2022-12-31T00:00:00+00:00,,Studio Bind,,
58499,Dokonjo Gaeru Yanen,,ど根性ガエルやねん,Other,60,,ONA,,,,2024-02-22T00:00:00+00:00,,,https://sukiani.jp,
58569,Kkoma Bus Tayo 7,,꼬마버스 타요 7,Unknown,58,,TV,26.0,winter,2024.0,2024-02-28T00:00:00+00:00,,,https://anikids.ebs.co.kr/anikids/program/show/BA0AC000000000112?main#this,
58380,Cinnamon Anime Damon,,シナモンアニメだもん,Original,54,,ONA,,,,2023-03-03T00:00:00+00:00,,,https://www.sanrio.co.jp/movies/?channel=UCoACtIo4BxcvFBpOyF4WclA,
58604,Youkoso Ninchishou Sekai e,,ようこそ認知症世界へ,Original,53,,TV,,summer,2022.0,2022-08-14T00:00:00+00:00,,,https://www.nhk.jp/p/ts/4YMMNW23JQ,
58608,Rokurou no Daibouken,,ロクローの大ぼうけん,Web manga,51,,ONA,,,,2024-04-01T00:00:00+00:00,,,https://rokurostudio.jp,
58608,Rokurou no Daibouken,,ロクローの大ぼうけん,Web manga,51,,ONA,,,,2024-04-01T00:00:00+00:00,,,https://rokurostudio.jp,
57271,Nissin Yakisoba U.F.O. CMs,,日清焼そばU.F.O. CM,Original,49,,CM,,,,2023-03-08T00:00:00+00:00,,,https://www.nissin-ufo.jp,
58607,Rebirth ChocoReba,,Reバース ちょこりば,Card game,40,,ONA,,,,2024-03-20T00:00:00+00:00,,,https://rebirth-fy.com/anime,
58261,Puppu to Pappa,,プップとパッパ,Original,37,,TV Special,,,,2021-03-24T00:00:00+00:00,,,,
58631,Oshiri Tantei 9th Season,,おしりたんてい,Picture book,31,,TV,,spring,2024.0,2024-04-06T00:00:00+00:00,Saturdays,,https://oshiri-tantei.com,
